날짜,순위,팀명,경기,승,패,무,승률,최근10경기
2018.06.13,7,삼성,67,31,36,0,0.463,3승1무6패
2018.06.13,8,롯데,63,28,35,0,0.444,6승0무4패
2018.06.13,9,KT,66,27,39,0,0.409,2승0무8패
2018.06.13,10,NC,67,23,44,0,0.343,6승0무4패
2018.06.14,1,두산,65,45,20,0,0.692,8승0무2패
2018.06.14,2,한화,66,38,28,0,0.576,5승0무5패
2018.06.14,3,SK,65,37,28,0,0.569,3승1무6패
2018.06.14,4,LG,69,37,32,0,0.536,6승0무4패
2018.06.14,5,KIA,65,33,32,0,0.508,4승0무6패
2018.06.14,6,삼성,68,32,36,0,0.471,3승1무6패
2018.06.14,7,넥센,69,32,37,0,0.464,7승0무3패
2018.06.14,8,롯데,64,28,36,0,0.438,6승0무4패
2018.06.14,9,KT,67,27,40,0,0.403,2승0무8패
2018.06.14,10,NC,68,24,44,0,0.353,6승0무4패
2018.06.15,1,두산,66,46,20,0,0.697,8승0무2패
2018.06.15,2,한화,67,38,29,0,0.567,5승0무5패
2018.06.15,3,SK,66,37,29,0,0.561,3승1무6패
2018.06.15,4,LG,70,38,32,0,0.543,6승0무4패
2018.06.15,5,KIA,66,33,33,0,0.500,4승0무6패
2018.06.15,6,넥센,70,33,37,0,0.471,7승0무3패
2018.06.15,7,삼성,69,32,37,0,0.464,3승1무6패
2018.06.15,8,롯데,65,29,36,0,0.446,6승0무4패
2018.06.15,9,KT,68,27,41,0,0.397,2승0무8패
2018.06.15,10,NC,69,25,44,0,0.362,6승0무4패
2018.06.16,1,두산,67,47,20,0,0.701,8승0무2패
2018.06.16,2,한화,68,38,30,0,0.559,5승0무5패
2018.06.16,3,SK,67,37,30,0,0.552,3승1무6패
2018.06.16,4,LG,71,39,32,0,0.549,6승0무4패
2018.06.16,5,KIA,67,33,34,0,0.493,4승0무6패
2018.06.16,6,넥센,71,34,37,0,0.479,7승0무3패
2018.06.16,7,삼성,70,32,38,0,0.457,3승1무6패
2018.06.16,8,롯데,66,30,36,0,0.455,6승0무4패
2018.06.16,9,KT,69,27,42,0,0.391,2승0무8패
2018.06.16,10,NC,70,26,44,0,0.371,6승0무4패
2018.06.17,1,두산,68,47,21,0,0.691,8승0무2패
2018.06.17,2,한화,69,39,30,0,0.565,5승0무5패
2018.06.17,3,LG,72,40,32,0,0.556,6승0무4패
2018.06.17,4,SK,68,37,31,0,0.544,3승1무6패
2018.06.17,5,넥센,72,35,37,0,0.486,7승0무3패
2018.06.17,6,KIA,68,33,35,0,0.485,4승0무6패
2018.06.17,7,롯데,67,31,36,0,0.463,6승0무4패
2018.06.17,8,삼성,71,32,39,0,0.451,3승1무6패
2018.06.17,9,KT,70,28,42,0,0.400,2승0무8패
2018.06.17,10,NC,71,26,45,0,0.366,6승0무4패
2018.06.19,1,두산,69,47,22,0,0.681,8승0무2패
2018.06.19,2,LG,73,41,32,0,0.562,6승0무4패
2018.06.19,3,한화,70,39,31,0,0.557,5승0무5패
2018.06.19,4,SK,69,37,31,1,0.544,3승1무6패
2018.06.19,5,넥센,73,36,37,0,0.493,7승0무3패
2018.06.19,6,KIA,68,33,35,0,0.485,4승0무6패
2018.06.19,7,롯데,68,32,36,0,0.471,6승0무4패
2018.06.19,8,삼성,72,32,39,1,0.451,3승1무6패
2018.06.19,9,KT,71,28,43,0,0.394,2승0무8패
2018.06.19,10,NC,71,26,45,0,0.366,6승0무4패
2018.06.20,1,두산,70,47,23,0,0.671,5승0무5패
2018.06.20,2,한화,71,40,31,0,0.563,8승0무2패
2018.06.20,3,LG,74,41,33,0,0.554,6승1무3패
2018.06.20,4,SK,70,37,32,1,0.536,5승1무4패
2018.06.20,5,넥센,74,37,37,0,0.500,5승0무5패
2018.06.20,6,KIA,69,34,35,0,0.493,4승0무6패
2018.06.20,7,롯데,69,33,36,0,0.478,4승2무4패
2018.06.20,8,삼성,73,33,39,1,0.458,3승1무6패
2018.06.20,9,KT,72,28,44,0,0.389,3승1무6패
2018.06.20,10,NC,72,26,46,0,0.361,2승0무8패
2018.06.21,1,두산,71,48,23,0,0.676,5승0무5패
2018.06.21,2,한화,72,41,31,0,0.569,8승0무2패
2018.06.21,3,LG,75,41,34,0,0.547,6승1무3패
2018.06.21,4,SK,71,38,32,1,0.543,5승1무4패
2018.06.21,5,넥센,75,37,38,0,0.493,5승0무5패
2018.06.21,6,KIA,70,34,36,0,0.486,4승0무6패
2018.06.21,7,롯데,70,33,36,1,0.478,4승2무4패
2018.06.21,8,삼성,74,33,40,1,0.452,3승1무6패
2018.06.21,9,KT,73,28,44,1,0.389,3승1무6패
2018.06.21,10,NC,73,27,46,0,0.370,2승0무8패
2018.06.22,1,두산,72,48,24,0,0.667,5승0무5패
2018.06.22,2,한화,73,42,31,0,0.575,8승0무2패
2018.06.22,3,LG,76,42,34,0,0.553,6승1무3패
2018.06.22,4,SK,72,39,32,1,0.549,5승1무4패
2018.06.22,5,KIA,71,35,36,0,0.493,4승0무6패
2018.06.22,6,넥센,76,37,39,0,0.487,5승0무5패
2018.06.22,7,롯데,71,33,37,1,0.471,4승2무4패
2018.06.22,8,삼성,75,34,40,1,0.459,3승1무6패
2018.06.22,9,KT,74,28,45,1,0.384,3승1무6패
2018.06.22,10,NC,74,27,47,0,0.365,2승0무8패
2018.06.23,1,두산,73,49,24,0,0.671,5승0무5패
2018.06.23,2,한화,74,43,31,0,0.581,8승0무2패
2018.06.23,3,LG,77,43,34,0,0.558,6승1무3패
2018.06.23,4,SK,73,40,32,1,0.556,5승1무4패
2018.06.23,5,넥센,77,38,39,0,0.494,5승0무5패
2018.06.23,6,KIA,72,35,37,0,0.486,4승0무6패
2018.06.23,7,롯데,72,33,38,1,0.465,4승2무4패
2018.06.23,8,삼성,76,34,41,1,0.453,3승1무6패
2018.06.23,9,KT,75,28,46,1,0.378,3승1무6패
2018.06.23,10,NC,75,27,48,0,0.360,2승0무8패
2018.06.24,1,두산,74,50,24,0,0.676,5승0무5패
2018.06.24,2,한화,75,44,31,0,0.587,8승0무2패
2018.06.24,3,LG,78,43,34,1,0.558,6승1무3패
2018.06.24,4,SK,74,40,33,1,0.548,5승1무4패
2018.06.24,5,KIA,73,36,37,0,0.493,4승0무6패
2018.06.24,6,넥센,78,38,40,0,0.487,5승0무5패
2018.06.24,7,롯데,73,33,38,2,0.465,4승2무4패
2018.06.24,8,삼성,77,34,42,1,0.447,3승1무6패
2018.06.24,9,KT,76,29,46,1,0.387,3승1무6패
2018.06.24,10,NC,76,27,49,0,0.355,2승0무8패
2018.06.26,1,두산,75,50,25,0,0.667,5승0무5패
2018.06.26,2,한화,76,44,32,0,0.579,8승0무2패
2018.06.26,3,LG,78,43,34,1,0.558,6승1무3패
2018.06.26,4,SK,74,40,33,1,0.548,5승1무4패
2018.06.26,5,넥센,79,39,40,0,0.494,5승0무5패
2018.06.26,6,KIA,73,36,37,0,0.493,4승0무6패
2018.06.26,7,롯데,74,33,39,2,0.458,4승2무4패
2018.06.26,8,삼성,78,35,42,1,0.455,3승1무6패
2018.06.26,9,KT,76,29,46,1,0.387,3승1무6패
2018.06.26,10,NC,77,28,49,0,0.364,2승0무8패
2018.06.27,1,두산,76,51,25,0,0.671,5승0무5패
2018.06.27,2,한화,77,45,32,0,0.584,8승0무2패
2018.06.27,3,LG,79,44,34,1,0.564,6승1무3패
2018.06.27,4,SK,75,41,33,1,0.554,5승1무4패
2018.06.27,5,넥센,80,39,41,0,0.488,5승0무5패
2018.06.27,6,KIA,74,36,38,0,0.486,4승0무6패
2018.06.27,7,롯데,75,34,39,2,0.466,4승2무4패
2018.06.27,8,삼성,79,35,43,1,0.449,3승1무6패
2018.06.27,9,KT,77,29,47,1,0.382,3승1무6패
2018.06.27,10,NC,78,28,50,0,0.359,2승0무8패
2018.06.28,1,두산,77,52,25,0,0.675,5승0무5패
2018.06.28,2,한화,78,46,32,0,0.590,8승0무2패
2018.06.28,3,LG,79,44,34,1,0.564,6승1무3패
2018.06.28,4,SK,75,41,33,1,0.554,5승1무4패
2018.06.28,5,KIA,74,36,38,0,0.486,4승0무6패
2018.06.28,6,넥센,81,39,42,0,0.481,5승0무5패
2018.06.28,7,롯데,76,35,39,2,0.473,4승2무4패
2018.06.28,8,삼성,80,35,44,1,0.443,3승1무6패
2018.06.28,9,KT,77,29,47,1,0.382,3승1무6패
2018.06.28,10,NC,79,28,51,0,0.354,2승0무8패
2018.06.29,1,두산,78,52,26,0,0.667,5승0무5패
